Timestamp,Time,Background
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1738,00:28:58,https://en.wikipedia.org/wiki/Prudhoe_Bay_Oil_Field
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1760,00:29:20,https://www.zeit.de/wirtschaft/2010-05/tiefseebohrungen
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1814,00:30:14,https://de.wikipedia.org/wiki/Anglo-Persian_Oil_Company#Die_Verstaatlichung_der_iranischen_%C3%96lindustrie_1951
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1866,00:31:06,https://en.wikipedia.org/wiki/The_United_Kingdom_and_the_Iraqi_oil_industry
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1908,00:31:48,https://en.wikipedia.org/wiki/List_of_largest_oil_and_gas_companies_by_revenue
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=1944,00:32:24,https://en.wikipedia.org/wiki/1990_oil_price_shock
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2034,00:33:54,https://en.wikipedia.org/wiki/Directional_drilling
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2077,00:34:37,https://de.wikipedia.org/wiki/SWIFT-Abkommen
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2155,00:35:55,https://de.wikipedia.org/wiki/SAR-Lupe
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2187,00:36:27,https://de.wikipedia.org/wiki/SWIFT
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2201,00:36:41,https://www.heise.de/news/SWIFT-entzieht-EU-Daten-dem-einfachen-Zugriff-durch-die-USA-182018.html
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2244,00:37:24,https://www.amnesty.de/2010/7/7/mehr-verantwortung-bei-der-polizei-neuer-deutschland-bericht-und-kampagnen-start
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2259,00:37:39,https://de.wikipedia.org/wiki/Charles_Stross
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2308,00:38:28,https://taz.de/Neues-Video-belastet-Beamten/!5152961
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2376,00:39:36,https://www.spiegel.de/panorama/justiz/fall-harry-woerz-die-machen-mein-leben-kaputt-a-703361.html
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2453,00:40:53,https://de.wikipedia.org/wiki/Kennzeichnungspflicht_f%C3%BCr_Polizisten#Berlin
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2506,00:41:46,https://taz.de/Nach-Angriff-auf-Freiheit-statt-Angst-Demo/!5139117
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2655,00:44:15,https://en.wikipedia.org/wiki/2010_G20_Toronto_summit_protests
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2694,00:44:54,https://www.spiegel.de/wirtschaft/soziales/kosten-nutzen-rechnung-krankenkassen-kaempfen-fuer-homoeopathie-a-706336.html
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2892,00:48:12,https://www.tagesspiegel.de/berlin/chefarzt-verhaftet-vor-funf-jahren-1822471.html
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=2978,00:49:38,https://de.wikipedia.org/wiki/Arzneimittelpreisverordnung
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=3098,00:51:38,https://youtu.be/5qxINzCXplY?t=286
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=3126,00:52:06,https://de.wikipedia.org/wiki/%C3%9Cberbev%C3%B6lkerung
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=3291,00:54:51,https://de.wikipedia.org/wiki/Einzelleistungsverg%C3%BCtung
http://alternativlos.cdn.as250.net/alternativlos-1.ogg#t=3338,00:55:38,
